source,target,direction
REACTOME_METABOLISM_OF_CARBOHYDRATES,St3gal2,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,St3gal3,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,St3gal4,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,St3gal6,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,St6galnac6,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,Stab2,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,Taldo1,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,Tkfc,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,Tkt,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,Tpi1,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,Tpr,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,Ugp2,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,Ust,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,Vcan,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,Xylb,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,Xylt1,Up
REACTOME_METABOLISM_OF_CARBOHYDRATES,Xylt2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Abhd3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Abhd4,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Acp6,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Agk,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Agpat1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Agpat2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Agpat3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Agpat4,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Agpat5,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Alpi,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Arf1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Arf3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Awat2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Bmx,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Cdipt,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Cds1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Cds2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Cept1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Chat,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Chka,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Chkb,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Chpt1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Cpne1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Cpne3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Cpne6,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Cpne7,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Crls1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Csnk2a1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Csnk2a2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Csnk2b,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Ddhd1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Ddhd2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Dgat1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Dgat2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Dgat2l6,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Enpp6,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Etnk1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Etnk2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Etnppl,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Fig4,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Gde1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Gnpat,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Gpam,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Gpat2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Gpat3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Gpat4,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Gpd1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Gpd1l,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Gpd2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Hadha,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Hadhb,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Inpp4a,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Inpp4b,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Inpp5d,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Inpp5e,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Inpp5f,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Inpp5j,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Inpp5k,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Inppl1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Lclat1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Liph,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Lipi,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Lpcat1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Lpcat2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Lpcat3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Lpcat4,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Lpgat1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Lpin1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Lpin2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Lpin3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mboat1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mboat2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mboat7,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mfsd2a,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mgll,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Miga1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Miga2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mtm1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mtmr1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mtmr12,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mtmr14,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mtmr2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mtmr3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mtmr4,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mtmr6,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mtmr7,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Mtmr9,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Ocrl,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Osbpl10,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Osbpl5,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Osbpl8,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pctp,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pcyt1a,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pcyt1b,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pcyt2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pemt,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Phospho1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pi4k2a,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pi4k2b,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pi4ka,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pi4kb,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3c2a,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3c2b,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3c2g,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3c3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3ca,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3cb,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3cd,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3cg,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3r1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3r2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3r3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3r4,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3r5,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pik3r6,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pikfyve,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pip4k2a,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pip4k2b,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pip4k2c,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pip4p1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pip5k1a,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pip5k1b,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pip5k1c,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pitpnb,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pitpnm1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pitpnm2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pitpnm3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla1a,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g10,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g12a,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g15,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g1b,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g2a,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g2d,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g2e,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g2f,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g4a,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g4b,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g4c,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g4d,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g4e,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g4f,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g5,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2g6,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pla2r1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Plaat1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Plaat3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Plaat5,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Plb1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Plbd1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pld2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pld6,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Plekha1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Plekha2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Plekha3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Plekha4,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Plekha5,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Plekha6,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Plekha8,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pnpla2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pnpla3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pnpla6,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pnpla8,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Ptdss1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Ptdss2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Pten,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Ptpn13,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Rab14,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Rab4a,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Rab5a,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Rufy1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Sacm1l,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Sbf1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Selenoi,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Slc44a1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Slc44a2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Slc44a3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Slc44a4,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Slc44a5,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Stard10,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Stard7,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Synj1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Synj2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Tafazzin,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Tmem86b,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Tnfaip8,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Tnfaip8l1,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Tnfaip8l2,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Tnfaip8l3,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Tpte,Up
REACTOME_PHOSPHOLIPID_METABOLISM,Vac14,Up
REACTOME_PYRUVATE_METABOLISM,Armc8,Up
REACTOME_PYRUVATE_METABOLISM,Dlat,Up
REACTOME_PYRUVATE_METABOLISM,Dld,Up
REACTOME_PYRUVATE_METABOLISM,Fahd1,Up
REACTOME_PYRUVATE_METABOLISM,Gid4,Up
REACTOME_PYRUVATE_METABOLISM,Gid8,Up
REACTOME_PYRUVATE_METABOLISM,Glo1,Up
REACTOME_PYRUVATE_METABOLISM,Gpt,Up
REACTOME_PYRUVATE_METABOLISM,Gstz1,Up
REACTOME_PYRUVATE_METABOLISM,Hagh,Up
REACTOME_PYRUVATE_METABOLISM,Ldha,Up
REACTOME_PYRUVATE_METABOLISM,Ldhal6b,Up
REACTOME_PYRUVATE_METABOLISM,Ldhb,Up
REACTOME_PYRUVATE_METABOLISM,Ldhc,Up
REACTOME_PYRUVATE_METABOLISM,Maea,Up
REACTOME_PYRUVATE_METABOLISM,Me1,Up
REACTOME_PYRUVATE_METABOLISM,Me2,Up
REACTOME_PYRUVATE_METABOLISM,Me3,Up
REACTOME_PYRUVATE_METABOLISM,Mkln1,Up
REACTOME_PYRUVATE_METABOLISM,Nek1,Up
REACTOME_PYRUVATE_METABOLISM,Pcx,Up
REACTOME_PYRUVATE_METABOLISM,Pdha1,Up
REACTOME_PYRUVATE_METABOLISM,Pdha2,Up
REACTOME_PYRUVATE_METABOLISM,Pdhb,Up
REACTOME_PYRUVATE_METABOLISM,Pdhx,Up
REACTOME_PYRUVATE_METABOLISM,Pdk1,Up
REACTOME_PYRUVATE_METABOLISM,Pdk2,Up
REACTOME_PYRUVATE_METABOLISM,Pdk3,Up
REACTOME_PYRUVATE_METABOLISM,Pdk4,Up
REACTOME_PYRUVATE_METABOLISM,Pdp1,Up
REACTOME_PYRUVATE_METABOLISM,Pdp2,Up
REACTOME_PYRUVATE_METABOLISM,Pdpr,Up
REACTOME_PYRUVATE_METABOLISM,Pgam5,Up
REACTOME_PYRUVATE_METABOLISM,Pkm,Up
REACTOME_PYRUVATE_METABOLISM,Ranbp9,Up
REACTOME_PYRUVATE_METABOLISM,Rmnd5a,Up
REACTOME_PYRUVATE_METABOLISM,Rmnd5b,Up
REACTOME_PYRUVATE_METABOLISM,Rps27a,Up
REACTOME_PYRUVATE_METABOLISM,Sirt4,Up
REACTOME_PYRUVATE_METABOLISM,Uba52,Up
REACTOME_PYRUVATE_METABOLISM,Uba52rt,Up
REACTOME_PYRUVATE_METABOLISM,Ubb,Up
REACTOME_PYRUVATE_METABOLISM,Ubc,Up
REACTOME_PYRUVATE_METABOLISM,Vdac1,Up
REACTOME_PYRUVATE_METABOLISM,Wdr26,Up
WP_PURINE_METABOLISM,Ada,Down
WP_PURINE_METABOLISM,Adcy1,Down
WP_PURINE_METABOLISM,Adcy10,Down
WP_PURINE_METABOLISM,Adcy2,Down
WP_PURINE_METABOLISM,Adcy3,Down
WP_PURINE_METABOLISM,Adcy4,Down
WP_PURINE_METABOLISM,Adcy5,Down
WP_PURINE_METABOLISM,Adcy6,Down
WP_PURINE_METABOLISM,Adcy7,Down
WP_PURINE_METABOLISM,Adcy8,Down
WP_PURINE_METABOLISM,Adcy9,Down
WP_PURINE_METABOLISM,Adk,Down
WP_PURINE_METABOLISM,Adprm,Down
WP_PURINE_METABOLISM,Adsl,Down
WP_PURINE_METABOLISM,Adss1,Down
WP_PURINE_METABOLISM,Adss2,Down
WP_PURINE_METABOLISM,Ak1,Down
WP_PURINE_METABOLISM,Ak2,Down
WP_PURINE_METABOLISM,Ak4,Down
WP_PURINE_METABOLISM,Ak5,Down
WP_PURINE_METABOLISM,Ak6,Down
WP_PURINE_METABOLISM,Ak7,Down
WP_PURINE_METABOLISM,Ak8,Down
WP_PURINE_METABOLISM,Ak9,Down
WP_PURINE_METABOLISM,Allc,Down
WP_PURINE_METABOLISM,Ampd1,Down
WP_PURINE_METABOLISM,Ampd2,Down
WP_PURINE_METABOLISM,Ampd3,Down
WP_PURINE_METABOLISM,Aprt,Down
WP_PURINE_METABOLISM,Atic,Down
WP_PURINE_METABOLISM,Cant1,Down
WP_PURINE_METABOLISM,Dck,Down
WP_PURINE_METABOLISM,Dguok,Down
WP_PURINE_METABOLISM,Enpp1,Down
WP_PURINE_METABOLISM,Enpp3,Down
WP_PURINE_METABOLISM,Entpd1,Down
WP_PURINE_METABOLISM,Entpd2,Down
WP_PURINE_METABOLISM,Entpd3,Down
WP_PURINE_METABOLISM,Entpd4,Down
WP_PURINE_METABOLISM,Entpd4b,Down
WP_PURINE_METABOLISM,Entpd5,Down
WP_PURINE_METABOLISM,Entpd6,Down
WP_PURINE_METABOLISM,Entpd8,Down
WP_PURINE_METABOLISM,Fhit,Down
WP_PURINE_METABOLISM,Gart,Down
WP_PURINE_METABOLISM,Gda,Down
WP_PURINE_METABOLISM,Gmpr,Down
WP_PURINE_METABOLISM,Gmpr2,Down
WP_PURINE_METABOLISM,Gmps,Down
WP_PURINE_METABOLISM,Gucy1a1,Down
WP_PURINE_METABOLISM,Gucy1a2,Down
WP_PURINE_METABOLISM,Gucy1b1,Down
WP_PURINE_METABOLISM,Gucy1b2,Down
WP_PURINE_METABOLISM,Gucy2c,Down
WP_PURINE_METABOLISM,Gucy2d,Down
WP_PURINE_METABOLISM,Gucy2e,Down
WP_PURINE_METABOLISM,Gucy2f,Down
WP_PURINE_METABOLISM,Guk1,Down
WP_PURINE_METABOLISM,Hddc3,Down
WP_PURINE_METABOLISM,Hprt1,Down
WP_PURINE_METABOLISM,Impdh1,Down
WP_PURINE_METABOLISM,Impdh2,Down
WP_PURINE_METABOLISM,Itpa,Down
WP_PURINE_METABOLISM,Nme1,Down
WP_PURINE_METABOLISM,Nme2,Down
WP_PURINE_METABOLISM,Nme3,Down
WP_PURINE_METABOLISM,Nme4,Down
WP_PURINE_METABOLISM,Nme5,Down
WP_PURINE_METABOLISM,Nme6,Down
WP_PURINE_METABOLISM,Nme7,Down
WP_PURINE_METABOLISM,Npr1,Down
WP_PURINE_METABOLISM,Npr2,Down
WP_PURINE_METABOLISM,Nt5c,Down
WP_PURINE_METABOLISM,Nt5c1a,Down
WP_PURINE_METABOLISM,Nt5c1b,Down
WP_PURINE_METABOLISM,Nt5c2,Down
WP_PURINE_METABOLISM,Nt5c3,Down
WP_PURINE_METABOLISM,Nt5e,Down
WP_PURINE_METABOLISM,Nt5m,Down
WP_PURINE_METABOLISM,Nudt16,Down
WP_PURINE_METABOLISM,Nudt16l2,Down
WP_PURINE_METABOLISM,Nudt2,Down
WP_PURINE_METABOLISM,Nudt5,Down
WP_PURINE_METABOLISM,Nudt9,Down
WP_PURINE_METABOLISM,Paics,Down
WP_PURINE_METABOLISM,Papss1,Down
WP_PURINE_METABOLISM,Papss2,Down
WP_PURINE_METABOLISM,Pde10a,Down
WP_PURINE_METABOLISM,Pde11a,Down
WP_PURINE_METABOLISM,Pde1a,Down
WP_PURINE_METABOLISM,Pde1b,Down
WP_PURINE_METABOLISM,Pde1c,Down
WP_PURINE_METABOLISM,Pde2a,Down
WP_PURINE_METABOLISM,Pde3a,Down
WP_PURINE_METABOLISM,Pde3b,Down
WP_PURINE_METABOLISM,Pde4a,Down
WP_PURINE_METABOLISM,Pde4b,Down
WP_PURINE_METABOLISM,Pde4c,Down
WP_PURINE_METABOLISM,Pde4d,Down
WP_PURINE_METABOLISM,Pde5a,Down
WP_PURINE_METABOLISM,Pde6a,Down
WP_PURINE_METABOLISM,Pde6b,Down
WP_PURINE_METABOLISM,Pde6c,Down
WP_PURINE_METABOLISM,Pde6d,Down
WP_PURINE_METABOLISM,Pde6g,Down
WP_PURINE_METABOLISM,Pde6h,Down
WP_PURINE_METABOLISM,Pde7a,Down
WP_PURINE_METABOLISM,Pde7b,Down
WP_PURINE_METABOLISM,Pde8a,Down
WP_PURINE_METABOLISM,Pde8b,Down
WP_PURINE_METABOLISM,Pde9a,Down
WP_PURINE_METABOLISM,Pfas,Down
WP_PURINE_METABOLISM,Pgm1,Down
WP_PURINE_METABOLISM,Pgm2,Down
WP_PURINE_METABOLISM,Pklr,Down
WP_PURINE_METABOLISM,Pkm,Down
WP_PURINE_METABOLISM,Pnp,Down
WP_PURINE_METABOLISM,Pnp2,Down
WP_PURINE_METABOLISM,Pnpt1,Down
WP_PURINE_METABOLISM,Pola1,Down
WP_PURINE_METABOLISM,Pola2,Down
WP_PURINE_METABOLISM,Pold1,Down
WP_PURINE_METABOLISM,Pold2,Down
WP_PURINE_METABOLISM,Pold3,Down
WP_PURINE_METABOLISM,Pold4,Down
WP_PURINE_METABOLISM,Pole,Down
WP_PURINE_METABOLISM,Pole2,Down
WP_PURINE_METABOLISM,Pole3,Down
WP_PURINE_METABOLISM,Pole4,Down
WP_PURINE_METABOLISM,Polr1a,Down
WP_PURINE_METABOLISM,Polr1b,Down
WP_PURINE_METABOLISM,Polr1c,Down
WP_PURINE_METABOLISM,Polr1d,Down
WP_PURINE_METABOLISM,Polr1e,Down
WP_PURINE_METABOLISM,Polr1h,Down
WP_PURINE_METABOLISM,Polr2a,Down
WP_PURINE_METABOLISM,Polr2b,Down
WP_PURINE_METABOLISM,Polr2c,Down
WP_PURINE_METABOLISM,Polr2d,Down
WP_PURINE_METABOLISM,Polr2e,Down
WP_PURINE_METABOLISM,Polr2f,Down
WP_PURINE_METABOLISM,Polr2g,Down
WP_PURINE_METABOLISM,Polr2h,Down
WP_PURINE_METABOLISM,Polr2i,Down
WP_PURINE_METABOLISM,Polr2j,Down
WP_PURINE_METABOLISM,Polr2l,Down
WP_PURINE_METABOLISM,Polr3a,Down
WP_PURINE_METABOLISM,Polr3b,Down
WP_PURINE_METABOLISM,Polr3c,Down
WP_PURINE_METABOLISM,Polr3d,Down
WP_PURINE_METABOLISM,Polr3e,Down
WP_PURINE_METABOLISM,Polr3f,Down
WP_PURINE_METABOLISM,Polr3g,Down
WP_PURINE_METABOLISM,Polr3gl,Down
WP_PURINE_METABOLISM,Polr3h,Down
WP_PURINE_METABOLISM,Polr3k,Down
WP_PURINE_METABOLISM,Ppat,Down
WP_PURINE_METABOLISM,Prim1,Down
WP_PURINE_METABOLISM,Prim2,Down
WP_PURINE_METABOLISM,Prps1,Down
WP_PURINE_METABOLISM,Prps1l1,Down
WP_PURINE_METABOLISM,Prps1l3,Down
WP_PURINE_METABOLISM,Prps2,Down
WP_PURINE_METABOLISM,Prune1,Down
WP_PURINE_METABOLISM,Rrm1,Down
WP_PURINE_METABOLISM,Rrm2,Down
WP_PURINE_METABOLISM,Rrm2b,Down
WP_PURINE_METABOLISM,Taf9,Down
WP_PURINE_METABOLISM,Uox,Down
WP_PURINE_METABOLISM,Urad,Down
WP_PURINE_METABOLISM,Urah,Down
WP_PURINE_METABOLISM,Xdh,Down
HALLMARK_FATTY_ACID_METABOLISM,Aadat,Up
HALLMARK_FATTY_ACID_METABOLISM,Acaa1a,Up
HALLMARK_FATTY_ACID_METABOLISM,Acaa2,Up
HALLMARK_FATTY_ACID_METABOLISM,Acadl,Up
HALLMARK_FATTY_ACID_METABOLISM,Acadm,Up
HALLMARK_FATTY_ACID_METABOLISM,Acads,Up
HALLMARK_FATTY_ACID_METABOLISM,Acadvl,Up
HALLMARK_FATTY_ACID_METABOLISM,Acat2,Up
HALLMARK_FATTY_ACID_METABOLISM,Aco2,Up
HALLMARK_FATTY_ACID_METABOLISM,Acot2,Up
HALLMARK_FATTY_ACID_METABOLISM,Acot8,Up
HALLMARK_FATTY_ACID_METABOLISM,Acox1,Up
HALLMARK_FATTY_ACID_METABOLISM,Acsl1,Up
HALLMARK_FATTY_ACID_METABOLISM,Acsl4,Up
HALLMARK_FATTY_ACID_METABOLISM,Acsl5,Up
HALLMARK_FATTY_ACID_METABOLISM,Acsm3,Up
HALLMARK_FATTY_ACID_METABOLISM,Acss1,Up
HALLMARK_FATTY_ACID_METABOLISM,Adh7,Up
HALLMARK_FATTY_ACID_METABOLISM,Adipor2,Up
HALLMARK_FATTY_ACID_METABOLISM,Adsl,Up
HALLMARK_FATTY_ACID_METABOLISM,Alad,Up
HALLMARK_FATTY_ACID_METABOLISM,Aldh1a1,Up
HALLMARK_FATTY_ACID_METABOLISM,Aldh3a1,Up
HALLMARK_FATTY_ACID_METABOLISM,Aldh3a2,Up
HALLMARK_FATTY_ACID_METABOLISM,Aldh9a1,Up
HALLMARK_FATTY_ACID_METABOLISM,Aldoa,Up
HALLMARK_FATTY_ACID_METABOLISM,Aoc3,Up
HALLMARK_FATTY_ACID_METABOLISM,Apex1,Up
HALLMARK_FATTY_ACID_METABOLISM,Aqp7,Up
HALLMARK_FATTY_ACID_METABOLISM,Auh,Up
HALLMARK_FATTY_ACID_METABOLISM,Bckdhb,Up
HALLMARK_FATTY_ACID_METABOLISM,Blvra,Up
HALLMARK_FATTY_ACID_METABOLISM,Bmpr1b,Up
HALLMARK_FATTY_ACID_METABOLISM,Bphl,Up
HALLMARK_FATTY_ACID_METABOLISM,Car2,Up
HALLMARK_FATTY_ACID_METABOLISM,Car4,Up
HALLMARK_FATTY_ACID_METABOLISM,Car6,Up
HALLMARK_FATTY_ACID_METABOLISM,Cbr1,Up
HALLMARK_FATTY_ACID_METABOLISM,Cbr3,Up
HALLMARK_FATTY_ACID_METABOLISM,Cd1d2,Up
HALLMARK_FATTY_ACID_METABOLISM,Cd36,Up
HALLMARK_FATTY_ACID_METABOLISM,Cel,Up
